mfo,name,address,city
00203,"ЗАРАФШОН Ш., ""ИПОТЕКА-БАНК"" АТИБ ЗАРАФШОН ФИЛИАЛИ","Навоий вилояти, Зарафшон ш., Баҳор кўчаси, 2 уй",Зарафшон
00204,"ЗАРАФШОН Ш., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ ЗАРАФШОН ФИЛИАЛИ","Навоий вилояти, Зарафшон ш., Амир Темур кўчаси, 43 уй",Зарафшон
10181,"ЗАРАФШОН Ш., `МИКРОКРЕДИТБАНК` АТБ КИЗИЛКУМ БХМ",,Ташкент
00709,"ЗАРАФШОН Ш., АТ ХАЛК БАНКИ ЗАРАФШОН ФИЛИАЛИ","Навоий вилояти, Зарафшон ш., 1-кичик даҳа кўчаси, 147 уй",Зарафшон
10815,"ЗАРАФШОН Ш., АТБ `КИШЛОК КУРИЛИШ БАНК` ЗАРАФШОН БХКМ",,Ташкент
00125,"ЗАРБДОР Т., ""АГРОБАНК"" АТБ ЗАРБДОР ФИЛИАЛИ","130600, Жиззах вилояти, Зарбдор тумани, Зарбдор қўрғони., Янги махалла кўчаси, 1 уй",Зарбдор
00149,"ЗАРБДОР Т., ""МИКРОКРЕДИТБАНК"" АТБ ЗАРБДОР ФИЛИАЛИ","130600, Жиззах вилояти, Зарбдор тумани, Зарбдор қўрғони, С. Нурбаев кўчаси, 25 уй",Зарбдор
10006,"ЗАРБДОР Т., ""ТРАСТБАНК"" ХА БАНКИ ""ЗАРБДОР"" БХО",,Ташкент
00685,"ЗАРБДОР Т., АТ ХАЛК БАНКИ ЗАРБДОР ФИЛИАЛИ","130703, Жиззах вилояти, Зарбдор тумани, Зарбдор ш., Мустақиллик кўчаси, 12 уй",Зарбдор
00134,"ЗАФАРОБОД Т., ""АГРОБАНК"" АТБ ЗАФАРОБОД ФИЛИАЛИ","130703, Жиззах вилояти, Зафаробод тумани, Зафаробод қўрғони, Мустақиллик кўчаси, 2 уй",Зафаробод кург.
10803,"ЗАФАРОБОД Т., `МИКРОКРЕДИТБАНК` АТБ ЗАФАРОБОД БХМ",,Ташкент
00686,"ЗАФАРОБОД Т., АТ ХАЛК БАНКИ ЗАФАРОБОД ФИЛИАЛИ","180112, Жиззах вилояти, Зафаробод тумани, Зафаробод қўрғони, Дўстлик кўчаси, 12 уй",Зафаробод кург.
00131,"ЗОМИН Т., ""АГРОБАНК"" АТБ ЗОМИН ФИЛИАЛИ","130804, Жиззах вилояти, Зомин тумани, Зомин қўрғони, Мустақиллик кўчаси, 54 уй",Зомин кург
00145,"ЗОМИН Т., ""МИКРОКРЕДИТБАНК"" АТБ ЗОМИН ФИЛИАЛИ","130800, Жиззах вилояти, Зомин тумани, Зомин ш., Мустақиллик кўчаси, 76 уй",Зомин
10236,"ЗОМИН Т., `ИПОТЕКА-БАНК` АТИБ ЗОМИН БХМ",,Ташкент
10173,"ЗОМИН Т., `МИКРОКРЕДИТБАНК` АТБ ТУРКИСТОН БХМ",,Ташкент
10780,"ЗОМИН Т., `ТУРОНБАНК` АТБ ЗОМИН БХО",,Ташкент
10560,"ЗОМИН Т., АТ `АЛОКАБАНК` ЗОМИН БХО",,Ташкент
10082,"ЗОМИН Т., АТ ХАЛК БАНКИ `ЗОМИН` БХМ",,Ташкент
00675,"ЗОМИН Т., АТ ХАЛК БАНКИ ЗОМИН ФИЛИАЛИ","130100, Жиззах вилояти, Зомин тумани, Зомин ш., Ғ.Ғулом кўчаси, 40 уй",Зомин
10028,"ЗОМИН Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ЗОМИН БХО",,Ташкент
00045,"ИЗБОСКАН Т., ""АГРОБАНК"" АТБ ИЗБОСКАН ФИЛИАЛИ","171200, Андижон вилояти, Избоскан тумани, Пойтуг ш., Э.Қобулов кўчаси, 3 уй",Пойтуг
10292,"ИЗБОСКАН Т., `ТРАСТБАНК` ХА БАНКИ ИЗБОСКАН БХМ",,Ташкент
10782,"ИЗБОСКАН Т., `ТУРОНБАНК` АТБ ИЗБОСКАН БХО",,Ташкент
00654,"ИЗБОСКАН Т., АТ ХАЛК БАНКИ ИЗБОСКАН ФИЛИАЛИ","Андижон вилояти, Избоскан тумани, Избоскан ш., Ж.Сиддиков кўчаси, 15 уй",Избоскан
00903,"ИЗБОСКАН Т., ТИФ МИЛЛИЙ БАНКИНИНГ ИЗБОСКАН ФИЛИАЛИ","151200, Андижон вилояти, Избоскан тумани, Пойтуғ ш., Ж.Сиддикова кўчаси, 17 уй",Пойтуг
10492,"ИЗБОСКАН Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ИЗБОСКАН БХМ",,Ташкент
00309,"ИШТИХОН Т., ""АГРОБАНК"" АТБ ИШТИХОН ФИЛИАЛИ","140700, Самарқанд вилояти , Иштихон тумани, Иштихон ш., А.Темур кўчаси, 1 уй",Иштихон
10543,"ИШТИХОН Т., АТ `АЛОКАБАНК` ИШТИХОН БХО",,Ташкент
10100,"ИШТИХОН Т., АТ ХАЛК БАНКИ `МИТАН` БХМ",,Ташкент
00735,"ИШТИХОН Т., АТ ХАЛК БАНКИ ИШТИХОН ФИЛИАЛИ","140145, Самарқанд вилояти , Иштихон тумани, Иштихон ш., А.Навоий кўчаси, 9 уй",Иштихон
00311,"ИШТИХОН Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ ИШТИХОН ФИЛИАЛИ","140102, Самарқанд вилояти , Иштихон тумани, Иштихон ш., Самарқанд кўчаси, 47 уй",Иштихон
00148,"К.ИМ.Ю.ФУЧИКА,ИМ.Ю.ФУЧЕКА ОТД. ""ТАДБИРКОРБАНК""                               ТКБ",,Ташкент
00195,"К.КАРАШИHА, ДЕХКОHОБАДСКОЕ ОТД. БАНКА ""САВДОГАР""                             СГБ",,Ташкент
00352,"К.КАРЛУК,КАРЛУКСКОЕ ОТД.""ТАДБИРКОРБАНК""                                      ТКБ",,Ташкент
00255,"К.ТАШБУЛАК,HАМАHГАHСКАЯ ОБЛ.""УЗСАВДОГАРБАHК""                                 СГБ",,Ташкент
00305,"К.УЛУГБЕК,УЛУГБЕКСКОЕ ОТД.""ТАДБИРКОРБАНК""                                    ТКБ",,Ташкент
00526,"К.ЯHГИКУРГАH,ЯHГИКУРГАHСКОЕ ОТД.""ТАДБИРКОРБАНК""                              ТКБ",,Ташкент
00185,"К.ЯHГИ-МИРИШКОР,ЯHГИ-МИРИШКОРСКОЕ ОТД.""ТАДБИРКОРБАНК""                        ТКБ",,Ташкент
00221,"К.ЯHГИРАБАД,АКЦ.КОМ.""УЗСАВДОГАРБАHК"" HАВОИЙСКОЙ ОБЛ.                         СГБ",,Ташкент
00160,"КАМАШИ Т., ""АГРОБАНК"" АТБ КАМАШИ ФИЛИАЛИ","180500, Қашқадарё вилояти, Қамаши тумани, Қамаши ш., А.Темур кўчаси, 47 уй",Камаши
00161,"КАМАШИ Т., ""МИКРОКРЕДИТБАНК"" АТБ КАМАШИ ФИЛИАЛИ","180500, Қашқадарё вилояти, Қамаши тумани , Қамаши ш. , Нодира кўчаси, 18 уй",Камаши
10301,"КАМАШИ Т., `ТРАСТБАНК` ХА БАНКИ КАМАШИ БХМ",,Ташкент
00696,"КАМАШИ Т., АТ ХАЛК БАНКИ КАМАШИ ФИЛИАЛИ","180600, Қашқадарё вилояти, Қамаши тумани, Қамаши ш., А.Темур кўчаси, 1 уй",Камаши
00210,"КАРМАНА Т., ""АГРОБАНК"" АТБ КАРМАНА ФИЛИАЛИ","210600, Навоий вилояти, Кармана тумани, Кармана қўрғони, Янги ариқ ҚФЙ кўчаси",Кармана кург.
00211,"КАРМАНА Т., ""МИКРОКРЕДИТБАНК"" АТБ КАРМАНА ФИЛИАЛИ","210609, Навоий вилояти, Кармана тумани , Кармана ш. , Кармана кўчаси, 28 уй",Кармана
01094,"КАРМАНА Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ МАЛИКРАБОТ ФИЛИАЛИ","210609, Навоий вилояти, Кармана тумани, Малик работ қўрғони , Маликработ кўчаси",Малик Работ кург.
10675,"КАРМАНА Т., `ТУРОНБАНК` АТБ НУРАФШОН БХО",,Ташкент
01007,"КАРМАНА Т., АТ ""АЛОКАБАНК"" НАВОИЙ ФИЛИАЛИ","210600, Навоий вилояти, Кармана тумани, Янгиариқ қ.ф.й., Янги ариқ кўчаси",К.Рахимов ш/х
00703,"КАРМАНА Т., АТ ХАЛК БАНКИ НАВОИЙ ВИЛОЯТ ФИЛИАЛИ","211000, Навоий вилояти, Кармана тумани, Кармана ш., К.Қаршиев кўчаси, 90 уй",Кармана кург.
10629,"КАРМАНА Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ТИНЧЛИК БХМ",,Ташкент
00172,"КАРШИ Т., ""АГРОБАНК"" АТБ КАРШИ ФИЛИАЛИ","180200, Қашқадарё вилояти, Қарши тумани, Бешкент ш., Хамза кўчаси, 1 уй",Бешкент
00173,"КАРШИ Т., ""МИКРОКРЕДИТБАНК"" АТБ БЕШКЕНТ ФИЛИАЛИ","180200, Қашқадарё вилояти, Қарши тумани, Бешкент ш., Мустақиллик кўчаси, 27 уй",Бешкент
10548,"КАРШИ Т., АТ `АЛОКАБАНК` БЕШКЕНТ БХО",,Ташкент
00695,"КАРШИ Т., АТ ХАЛК БАНКИ БЕШКЕНТ ФИЛИАЛИ","180500, Қашқадарё вилояти, Қарши тумани, Бешкент ш., Хамза кўчаси, 17 уй",Бешкент
10392,"КАРШИ Т., АТБ `КИШЛОК КУРИЛИШ БАНК` БАТОШ БХМ",,Ташкент
01099,"КАРШИ Ш., ""ASIA ALLIANCE BANK"" АТБ КАРШИ ФИЛИАЛИ","180001, Қашқадарё вилояти, Қарши ш., Ўзбекистон ва Х.Джураев кўчалар кесишуви кўчаси, - уй",Карши
00183,"КАРШИ Ш., ""АГРОБАНК"" АТБ БАТОШ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., Мустақиллик шоҳ кўчаси, 3А уй",Карши
00151,"КАРШИ Ш., ""АГРОБАНК"" АТБ КАШКАДАРЁ ВИЛОЯТ ХУДУДИЙ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., А.Навоий кўчаси, 2 уй",Карши
01015,"КАРШИ Ш., ""АЛП ЖАМОЛ БАНК"" ХОАТ БАНКИНИНГ КАРШИ ШАХАР ФИЛИАЛИ",,Ташкент
00194,"КАРШИ Ш., ""АСАКАБАНК"" АЖ КАРШИ ФИЛИАЛИ","180000, Қашқадарё вилояти, Қарши ш., Мустақиллик кўчаси, 32-A уй",Карши
01119,"КАРШИ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ КАРШИ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., Мустақиллик кўчаси, 18 уй",Карши
00193,"КАРШИ Ш., ""ИПОТЕКА-БАНК"" АТИБ ""НАКШАБ"" ФИЛИАЛИ",,Ташкент
00190,"КАРШИ Ш., ""ИПОТЕКА-БАНК"" АТИБ КАШКАДАРЁ ВИЛОЯТ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., Мустақиллик кўчаси, 49 уй",Карши
00152,"КАРШИ Ш., ""МИКРОКРЕДИТБАНК"" АТБ КАШКАДАРЁ ВИЛОЯТИ ФИЛИАЛИ","180118, Қашқадарё вилояти, Қарши ш., Сохибкор кўчаси, 4 уй",Карши
00150,"КАРШИ Ш., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ КАШКАДАРЁ ВИЛОЯТИ ФИЛИАЛИ","Қашқадарё вилояти, Карши ш., Ўзбекистон кўчаси, 219 уй",Карши
01109,"КАРШИ Ш., ""ТРАСТБАНК"" ХА БАНКИНИНГ КАРШИ ФИЛИАЛИ","180106, Қашқадарё вилояти, Қарши ш., Ўзбекистон кўчаси, 1а уй",Карши
00192,"КАРШИ Ш., ""ТУРОНБАНК"" АТ БАНКИНИНГ КАРШИ ФИЛИАЛИ","180103, Қашқадарё вилояти, Қарши ш., Комилон кўчаси, 28 уй",Карши
00854,"КАРШИ Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ КАРШИ МИНТАКАВИЙ ФИЛИАЛИ","120100, Қашқадарё вилояти, Қарши ш., Хонобод шоҳ кўчаси, 2А уй",Карши
01059,"КАРШИ Ш., ""УКТАМБАНК"" ОАТ БАНКИНИНГ КАШКАДАРЁ ВИЛОЯТ ФИЛИАЛИ",,Ташкент
10419,"КАРШИ Ш., `ANOR BANK` АЖ КАРШИ СОТУВ БУЛИМИ",,Ташкент
10361,"КАРШИ Ш., `TBC BANK` АТБ КАРШИ БХМ",,Ташкент
10660,"КАРШИ Ш., `TENGE BANK` АТБ КАРШИ БХМ",,Ташкент
10216,"КАРШИ Ш., `ДАВР-БАНК` ХАТБ `КАРШИ` БХМ",,Ташкент
10466,"КАРШИ Ш., `КАПИТАЛБАНК` АТБ КАРШИ БХМ",,Ташкент
10174,"КАРШИ Ш., `МИКРОКРЕДИТБАНК` АТБ НАСАФ БХМ",,Ташкент
10304,"КАРШИ Ш., `ТРАСТБАНК` ХА БАНКИ ИШОНЧ БХМ",,Ташкент
10299,"КАРШИ Ш., `ТРАСТБАНК` ХА БАНКИ НАСАФ БХМ",,Ташкент
10298,"КАРШИ Ш., `ТРАСТБАНК` ХА БАНКИ ЭСКИ ШАХАР БХМ",,Ташкент
10673,"КАРШИ Ш., `ТУРОНБАНК` АТБ КОМПЛЕКС МАРКЕТ БХО",,Ташкент
10670,"КАРШИ Ш., `ТУРОНБАНК` АТБ НАСАФ БХО",,Ташкент
10674,"КАРШИ Ш., `ТУРОНБАНК` АТБ ФАРХОД БХО",,Ташкент
10786,"КАРШИ Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ БАРАКА БХМ",,Ташкент
10785,"КАРШИ Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ КАРШИ БХМ",,Ташкент
00990,"КАРШИ Ш., АТ ""АЛОКАБАНК"" КАШКАДАРЁ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., Ўзбекистон кўчаси, 47 уй",Карши
10549,"КАРШИ Ш., АТ `АЛОКАБАНК` КАРШИ БХО",,Ташкент
10546,"КАРШИ Ш., АТ `АЛОКАБАНК` ОРЗУ БХО",,Ташкент
10085,"КАРШИ Ш., АТ ХАЛК БАНКИ `НАСАФ` БХМ",,Ташкент
10086,"КАРШИ Ш., АТ ХАЛК БАНКИ `ЭСКИ ШАХАР` БХМ",,Ташкент
00687,"КАРШИ Ш., АТ ХАЛК БАНКИ КАШКАДАРЁ ВИЛОЯТ ФИЛИАЛИ","180803, Қашқадарё вилояти, Қарши ш., Амир Темур кўчаси, 44 уй",Карши
10019,"КАРШИ Ш., АТ ХАЛК БАНКИ ОК ТЕПА БХО",,Ташкент
00155,"КАРШИ Ш., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ КАШКАДАРЁ МИНТАКАВИЙ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., Ўзбекистон кўчаси, 44 уй",Карши
00019,"КАРШИ Ш., МАРКАЗИЙ БАНКНИНГ КАШКАДАРЁ ВИЛОЯТ ХИСОБ-КИТОБ КАССА МАРКАЗИ","180100, Қашқадарё вилояти, Қарши ш., Мустақиллик шоҳ кўчаси, 3 уй",Карши
00006,"КАРШИ Ш., МАРКАЗИЙ БАНКНИНГ КАШКАДАРЁ ВИЛОЯТ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
01031,"КАРШИ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ КАРШИ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., Амир Темур кўчаси, 41 уй",Карши
01177,"КАРШИ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ КАШКАДАРЁ МИНТАКАВИЙ ФИЛ",,Ташкент
00154,"КАРШИ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ КАШКАДАРЁ ВИЛОЯТИ ФИЛИАЛИ","180100, Қашқадарё вилояти, Қарши ш., А.Юлбарисов кўчаси, 2 уй",Карши
10624,"КАРШИ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЕРКУРГОН БХМ",,Ташкент
10625,"КАРШИ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ НАСАФ БХМ",,Ташкент
10627,"КАРШИ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЭСКИ БОЗОР БХМ",,Ташкент
01135,"КАРШИ Ш., ЧЭКИ ""INVEST FINANCE BANK"" АТБ КАШКАДАРЁ ВИЛОЯТ ФИЛИАЛИ","180117, Қашқадарё вилояти, Қарши ш., Ўзбекистон кўчаси, 272 уй",Карши
